,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID
80,2025-11-01 02:20:00+00:00,45.159166666666664,23.98,20.277416666666667,41.407333333333334,81.0,02:20:00,2025-11-01,378,2025-11-01 02:20:00+00:00,45.214166666666664,23.999166666666667,19.273666666666667,39.717666666666666,81,02:20:00,2025-11-01,384
81,2025-11-01 02:21:00+00:00,45.16083333333333,23.985,19.273833333333332,35.456583333333334,82.0,02:21:00,2025-11-01,378,2025-11-01 02:21:00+00:00,45.22,24.007500000000004,19.851499999999998,42.92225,82,02:21:00,2025-11-01,384
82,2025-11-01 02:22:00+00:00,45.36166666666667,23.989166666666666,18.60275,39.430749999999996,83.0,02:22:00,2025-11-01,378,2025-11-01 02:22:00+00:00,45.48416666666666,24.017500000000002,19.548916666666667,41.61075,83,02:22:00,2025-11-01,384
83,2025-11-01 02:23:00+00:00,45.3125,23.996666666666666,19.033,39.87858333333333,84.0,02:23:00,2025-11-01,378,2025-11-01 02:23:00+00:00,45.340833333333336,24.03,20.073833333333333,42.798833333333334,84,02:23:00,2025-11-01,384
84,2025-11-01 02:24:00+00:00,45.2775,23.995,19.07725,39.778416666666665,85.0,02:24:00,2025-11-01,378,2025-11-01 02:24:00+00:00,45.240833333333335,24.03333333333333,19.003416666666666,37.1055,85,02:24:00,2025-11-01,384
85,2025-11-01 02:25:00+00:00,45.31583333333333,23.992499999999996,18.09808333333333,32.79575,86.0,02:25:00,2025-11-01,378,2025-11-01 02:25:00+00:00,45.40833333333333,24.035,18.485916666666665,34.30383333333334,86,02:25:00,2025-11-01,384
86,2025-11-01 02:26:00+00:00,45.04666666666666,24.006666666666664,18.229166666666668,35.25416666666667,87.0,02:26:00,2025-11-01,378,2025-11-01 02:26:00+00:00,45.165,24.0425,17.85591666666667,34.45425,87,02:26:00,2025-11-01,384
87,2025-11-01 02:27:00+00:00,45.285,24.001666666666665,17.900166666666667,33.93366666666667,88.0,02:27:00,2025-11-01,378,2025-11-01 02:27:00+00:00,45.35333333333333,24.0425,17.615583333333333,35.793,88,02:27:00,2025-11-01,384
88,2025-11-01 02:28:00+00:00,45.185,24.007500000000004,18.316583333333334,38.66425,89.0,02:28:00,2025-11-01,378,2025-11-01 02:28:00+00:00,45.284166666666664,24.045833333333334,16.261916666666668,31.310000000000002,89,02:28:00,2025-11-01,384
89,2025-11-01 02:29:00+00:00,44.979166666666664,24.01,17.963416666666667,36.511,90.0,02:29:00,2025-11-01,378,2025-11-01 02:29:00+00:00,44.817499999999995,24.050833333333333,17.61025,31.057083333333335,90,02:29:00,2025-11-01,384
90,2025-11-01 02:30:00+00:00,45.22833333333333,24.018333333333334,16.738,32.357416666666666,91.0,02:30:00,2025-11-01,378,2025-11-01 02:30:00+00:00,45.30416666666667,24.050833333333333,17.338083333333334,32.86708333333333,91,02:30:00,2025-11-01,384
91,2025-11-01 02:31:00+00:00,45.19583333333333,24.016666666666666,15.994916666666667,30.84691666666667,92.0,02:31:00,2025-11-01,378,2025-11-01 02:31:00+00:00,45.41583333333333,24.064166666666665,15.810083333333333,30.957250000000002,92,02:31:00,2025-11-01,384
92,2025-11-01 02:32:00+00:00,44.99666666666667,24.028333333333336,16.187083333333334,32.31725,93.0,02:32:00,2025-11-01,378,2025-11-01 02:32:00+00:00,44.85166666666667,24.061666666666667,16.068916666666667,31.741833333333332,93,02:32:00,2025-11-01,384
93,2025-11-01 02:33:00+00:00,45.115,24.0325,15.629249999999999,28.581083333333336,94.0,02:33:00,2025-11-01,378,2025-11-01 02:33:00+00:00,45.1025,24.065833333333334,16.602,35.06316666666667,94,02:33:00,2025-11-01,384
94,2025-11-01 02:34:00+00:00,44.987500000000004,24.03,16.077666666666666,31.39408333333333,95.0,02:34:00,2025-11-01,378,2025-11-01 02:34:00+00:00,44.94083333333333,24.0775,15.831000000000001,33.79625,95,02:34:00,2025-11-01,384
95,2025-11-01 02:35:00+00:00,45.15416666666667,24.034166666666668,14.464583333333335,23.527916666666666,96.0,02:35:00,2025-11-01,378,2025-11-01 02:35:00+00:00,45.09916666666667,24.074166666666667,14.698416666666667,25.078916666666668,96,02:35:00,2025-11-01,384
96,2025-11-01 02:36:00+00:00,45.08583333333333,24.036666666666665,13.884583333333333,24.246416666666665,97.0,02:36:00,2025-11-01,378,2025-11-01 02:36:00+00:00,45.041666666666664,24.081666666666667,14.378666666666668,26.290499999999998,97,02:36:00,2025-11-01,384
97,2025-11-01 02:37:00+00:00,44.95916666666667,24.044166666666666,13.859833333333334,24.070333333333334,98.0,02:37:00,2025-11-01,378,2025-11-01 02:37:00+00:00,44.90083333333334,24.076666666666668,14.421916666666666,31.551416666666668,98,02:37:00,2025-11-01,384
98,2025-11-01 02:38:00+00:00,44.9775,24.046666666666667,14.127333333333333,27.43583333333333,99.0,02:38:00,2025-11-01,378,2025-11-01 02:38:00+00:00,44.85833333333333,24.0775,13.054,22.662833333333335,99,02:38:00,2025-11-01,384
